Date,BTC_Dominance_%,BTC_Dom_Change
2025-03-29,97.67661708891279,0.036002866339302386
2025-03-30,97.69413845767765,0.017521368764860767
2025-03-31,97.67938022864746,-0.014758229030192638
2025-04-01,97.65462980524235,-0.024750423405109245
2025-04-02,97.71971107419336,0.06508126895100474
2025-04-03,97.71374996277368,-0.00596111141967981
2025-04-04,97.72710780165357,0.013357838879898054
2025-04-05,97.73151660577088,0.004408804117304044
2025-04-06,97.8817204384774,0.1502038327065236
2025-04-07,97.93153002873721,0.04980959025981235
2025-04-08,97.95882527955933,0.02729525082212092
2025-04-09,97.86587387830966,-0.09295140124967816
2025-04-10,97.97043123754142,0.10455735923176235
2025-04-11,97.9973947274075,0.026963489866076884
2025-04-12,97.94199923794213,-0.05539548946536854
2025-04-13,97.96233138027563,0.020332142333501224
2025-04-14,97.95180928571835,-0.010522094557273931
2025-04-15,97.97423948285669,0.02243019713833405
2025-04-16,97.9882135100775,0.013974027220811536
2025-04-17,97.99804326905272,0.009829758975214986
2025-04-18,97.98115241338222,-0.016890855670496308
2025-04-19,97.96077075505026,-0.020381658331956487
2025-04-20,97.99477893085607,0.03400817580580906
2025-04-21,98.05650520230505,0.06172627144897547
2025-04-22,97.98122604282787,-0.07527915947717645
2025-04-23,97.94520969496415,-0.036016347863721876
2025-04-24,97.97578709453772,0.030577399573573416
2025-04-25,97.97681267370358,0.0010255791658551061
2025-04-26,97.94166297276867,-0.03514970093490888
2025-04-27,97.95377536394957,0.012112391180906457
2025-04-28,97.97275975716437,0.018984393214793727
2025-04-29,97.95926905630483,-0.013490700859534854
2025-04-30,97.9604634643447,0.0011944080398649248
2025-05-01,97.95946841891558,-0.0009950454291214328
2025-05-02,97.96654629350697,0.007077874591388422
2025-05-03,97.95533260356312,-0.011213689943843974
2025-05-04,97.9514949532134,-0.003837650349723276
2025-05-05,97.94626742524761,-0.005227527965786294
2025-05-06,97.99281077891985,0.04654335367223439
2025-05-07,98.00039128779476,0.007580508874909242
2025-05-08,97.73392670153443,-0.26646458626032654
2025-05-09,97.58985663677842,-0.1440700647560078
2025-05-10,97.40771638601517,-0.18214025076325413
2025-05-11,97.46463523663667,0.05691885062149993
2025-05-12,97.44526229618171,-0.019372940454957188
2025-05-13,97.30059812862166,-0.14466416756005174
2025-05-14,97.35593389652347,0.05533576790180916
2025-05-15,97.4250853419259,0.06915144540242579
2025-05-16,97.42944506936607,0.0043597274401747654
2025-05-17,97.48008929472316,0.05064422535708957
2025-05-18,97.52684322195353,0.04675392723036964
2025-05-19,97.48675687083872,-0.04008635111480885
2025-05-20,97.51699840906834,0.030241538229617504
2025-05-21,97.55027339386156,0.03327498479322344
2025-05-22,97.48820866015899,-0.06206473370257015
2025-05-23,97.51591041634838,0.027701756189387083
2025-05-24,97.51969595591574,0.0037855395673602743
2025-05-25,97.5254765140308,0.005780558115063172
2025-05-26,97.52595183072424,0.00047531669343925387
2025-05-27,97.42949828525073,-0.09645354547350848
2025-05-28,97.39013363803588,-0.03936464721485322
2025-05-29,97.39042226241253,0.0002886243766511143
2025-05-30,97.4522266839805,0.06180442156797028
2025-05-31,97.46773464771991,0.015507963739409547
2025-06-01,97.48278314639238,0.0150484986724706
2025-06-02,97.42306128683846,-0.05972185955391751
2025-06-03,97.4266940341818,0.0036327473433459545
2025-06-04,97.39822303330068,-0.028471000881125974
2025-06-05,97.50895273822708,0.11072970492639911
2025-06-06,97.51657079937253,0.007618061145450383
2025-06-07,97.49681844155018,-0.019752357822355293
2025-06-08,97.5129871250693,0.016168683519126148
2025-06-09,97.45401768138925,-0.05896944368005563
2025-06-10,97.33338853080902,-0.12062915058022838
2025-06-11,97.33444967652515,0.001061145716136025
2025-06-12,97.38418252464936,0.04973284812420786
2025-06-13,97.45502621652835,0.07084369187899142
2025-06-14,97.4874668920814,0.03244067555304753
2025-06-15,97.46897345935493,-0.018493432726472747
2025-06-16,97.50425568229394,0.03528222293901706
2025-06-17,97.48504799119353,-0.01920769110041931
2025-06-18,97.48128713507714,-0.003760856116386435
2025-06-19,97.48056323528415,-0.0007238997929874813
2025-06-20,97.56268282162098,0.08211958633683025
2025-06-21,97.64191409559348,0.0792312739724963
2025-06-22,97.68287253431276,0.040958438719286505
2025-06-23,97.5920062927525,-0.09086624156026346
2025-06-24,97.57865498844575,-0.013351304306752354
2025-06-25,97.63570760899208,0.057052620546329536
2025-06-26,97.63488460679567,-0.0008230021964124035
2025-06-27,97.62731029402998,-0.007574312765683544
2025-06-28,97.61201124381992,-0.015299050210060727
2025-06-29,97.57466684572782,-0.03734439809210244
2025-06-30,97.55900629089486,-0.015660554832962248
2025-07-01,97.60853818096165,0.049531890066788264
2025-07-02,97.52427759151733,-0.08426058944431247
2025-07-03,97.52418998010086,-8.761141647539716e-05
2025-07-04,97.56578592450974,0.0415959444088827
2025-07-05,97.56252427745203,-0.00326164705771248
2025-07-06,97.53300615535947,-0.029518122092554222
2025-07-07,97.54077885498556,0.007772699626087842
2025-07-08,97.48902398331045,-0.051754871675115055
2025-07-09,97.40244428822056,-0.08657969508988117
2025-07-10,97.3455850523277,-0.05685923589285835
2025-07-11,97.37575351576986,0.03016846344215196
2025-07-12,97.38717163904877,0.011418123278915004
2025-07-13,97.39702413766729,0.009852498618514005
2025-07-14,97.38110253917955,-0.015921598487736333
2025-07-15,97.2328929248817,-0.14820961429785484
2025-07-16,97.06355829063618,-0.16933463424551576
2025-07-17,96.99299671145411,-0.07056157918206907
2025-07-18,96.90349158212734,-0.08950512932676702
2025-07-19,96.8652436089766,-0.038247973150745906
2025-07-20,96.71275382969895,-0.1524897792776443
2025-07-21,96.70334258492055,-0.009411244778405603
2025-07-22,96.77329895253976,0.06995636761921276
2025-07-23,96.84963496867628,0.07633601613652274
2025-07-24,96.7844009430823,-0.0652340255939805
2025-07-25,96.74474372122769,-0.03965722185461118
2025-07-26,96.74391280960063,-0.0008309116270623917
2025-07-27,96.67547291942968,-0.06843989017094998
2025-07-28,96.70850681615211,0.03303389672242929
2025-07-29,96.7047496634605,-0.00375715269160537
2025-07-30,96.69443757807908,-0.010312085381428915
2025-07-31,96.73267738358233,0.038239805503252455
2025-08-01,96.8473998152086,0.11472243162627649
2025-08-02,96.90978832257424,0.06238850736563961
2025-08-03,96.86423773893019,-0.04555058364405795
2025-08-04,96.69983680029046,-0.16440093863973004
2025-08-05,96.76620761172259,0.06637081143213663
2025-08-06,96.72870170436745,-0.03750590735513981
2025-08-07,96.60376699497128,-0.12493470939617168
2025-08-08,96.50366733610184,-0.10009965886943917
2025-08-09,96.2909751987527,-0.21269213734913706
2025-08-10,96.37902094031963,0.08804574156692979
2025-08-11,96.39124823420443,0.01222729388479138
2025-08-12,96.13787978726252,-0.25336844694190575
2025-08-13,96.10008043930041,-0.03779934796210682
2025-08-14,96.11337141713776,0.013290977837343121
2025-08-15,96.1715264581397,0.05815504100193891
2025-08-16,96.18329888737301,0.011772429233317894
2025-08-17,96.14409973733889,-0.039199150034122
2025-08-18,96.24241142619209,0.09831168885320096
2025-08-19,96.33650425955929,0.09409283336719909
2025-08-20,96.15872617475894,-0.17777808480035162
2025-08-21,96.19728902848759,0.038562853728649316
2025-08-22,95.83658997097763,-0.36069905750996156
2025-08-23,95.8264900829932,-0.010099887984424072
2025-08-24,95.7536919067721,-0.07279817622109874
2025-08-25,95.9875190677986,0.2338271610264968
2025-08-26,95.84646561479853,-0.14105345300006888
2025-08-27,95.90153298984112,0.05506737504258297
2025-08-28,95.93629808419102,0.0347650943499076
2025-08-29,95.92130358186084,-0.014994502330182513
2025-08-30,95.92602723248118,0.004723650620334752
2025-08-31,95.8934173556769,-0.03260987680427263
2025-09-01,95.99788581320044,0.10446845752353795
2025-09-02,96.04451810965418,0.0466322964537369
2025-09-03,95.95723577989197,-0.0872823297622034
2025-09-04,96.05571520782827,0.09847942793629727
2025-09-05,96.04397421741287,-0.01174099041540444
2025-09-06,96.06031106970596,0.016336852293093784
2025-09-07,96.06064256190969,0.00033149220372763466
2025-09-08,96.07946959735261,0.018827035442924966
2025-09-09,96.05587568520183,-0.023593912150786878
2025-09-10,96.09680881882132,0.04093313361948958
2025-09-11,96.05245292077689,-0.04435589804442941
2025-09-12,95.86110600404275,-0.1913469167341333
2025-09-13,95.8935897779623,0.032483773919551595
2025-09-14,95.92402362372394,0.030433845761635325
2025-09-15,95.99602059313696,0.07199696941302136
2025-09-16,96.05798276295711,0.06196216982014846
2025-09-17,95.96643646787444,-0.0915462950826651
2025-09-18,95.98787344962498,0.021436981750539985
2025-09-19,96.04362690904526,0.05575345942027354
2025-09-20,96.03642785204042,-0.007199057004839915
2025-09-21,96.05253313822031,0.016105286179893596
2025-09-22,96.18608685092887,0.13355371270856153
2025-09-23,96.20070038299501,0.014613532066135804
2025-09-24,96.25373313587416,0.05303275287914744
2025-09-25,96.37556298208314,0.12182984620898196
2025-09-26,96.24029803334025,-0.1352649487428863
2025-09-27,96.2545384460236,0.014240412683349746
2025-09-28,96.22447462296203,-0.03006382306156752
2025-09-29,96.23423739758168,0.009762774619645143
2025-09-30,96.28559203301883,0.05135463543714991
2025-10-01,96.25214360823584,-0.03344842478298915
2025-10-02,96.19502548527949,-0.057118122956353545
2025-10-03,96.22444604545935,0.029420560179858057
